rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season,Current Age
450,Toby Alderweireld,BEL,DF,Tottenham,ENG-Premier League,31.0,1989.0,25,2240,1,0,1,1,0,0.7,0.7,3.0,59.0,0.04,0.0,35.0,22.0,60.0,28.0,12.0,10.0,121.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1199.0,1453.0,82.5,8025.0,91.7,92.3,51.8,8.0,64.0,5.0,267.0,4.0,100.0,0.0,3.0,5.0,0.0,2.0,1,10.0,30.0,0.4,0.1,0.33,56.3,0.88,0.12,0,2020-21,37.0
451,Érik Lamela,ARG,"FW,MF",Tottenham,ENG-Premier League,28.0,1992.0,23,717,1,0,1,1,0,1.1,1.1,28.0,36.0,0.13,0.0,17.0,9.0,38.1,1.0,10.0,6.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,284.0,363.0,78.2,873.0,87.2,85.3,42.4,8.0,20.0,10.0,4.0,40.0,62.5,15.0,28.0,25.0,4.0,20.0,1,21.0,42.9,2.64,0.05,0.11,33.3,3.89,0.5,0,2020-21,34.0
452,Ahmed Hegazi,EGY,DF,West Brom,ENG-Premier League,29.0,1991.0,1,90,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0.0,38.0,57.0,66.7,399.0,72.2,73.1,54.5,0.0,1.0,0.0,15.0,0.0,,0.0,0.0,0.0,0.0,3.0,0,0.0,,0.0,,,71.4,1.0,0.0,0,2020-21,35.0
453,Ainsley Maitland-Niles,ENG,MF,West Brom,ENG-Premier League,22.0,1997.0,15,1230,0,0,0,0,0,0.6,0.6,25.0,47.0,0.0,0.0,22.0,10.0,32.1,1.0,11.0,17.0,24.0,0.0,0,0.0,0,0.0,0,0.0,0.0,313.0,416.0,75.2,1309.0,82.7,79.4,59.5,4.0,28.0,9.0,36.0,33.0,48.5,17.0,25.0,16.0,8.0,32.0,0,10.0,30.0,0.73,0.0,0.0,20.8,1.61,0.15,0,2020-21,29.0
454,Branislav Ivanović,SRB,DF,West Brom,ENG-Premier League,36.0,1984.0,13,767,0,0,0,0,0,0.5,0.5,0.0,10.0,0.0,0.0,14.0,5.0,53.8,5.0,6.0,8.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0.0,267.0,320.0,83.4,1545.0,92.6,89.2,53.1,1.0,6.0,2.0,51.0,0.0,,0.0,0.0,1.0,0.0,1.0,0,4.0,25.0,0.47,0.0,0.0,56.5,0.35,0.0,0,2020-21,42.0
455,Callum Robinson,IRL,"FW,MF",West Brom,ENG-Premier League,25.0,1995.0,28,1560,5,0,5,5,0,3.1,3.1,36.0,27.0,0.29,0.0,7.0,5.0,15.8,0.0,9.0,7.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,299.0,433.0,69.1,971.0,83.3,69.4,51.1,16.0,23.0,11.0,16.0,29.0,51.7,14.0,36.0,11.0,11.0,39.0,5,31.0,35.5,1.79,0.16,0.45,28.6,2.65,0.23,0,2020-21,31.0
456,Charlie Austin,ENG,"FW,MF",West Brom,ENG-Premier League,31.0,1989.0,5,138,0,0,0,0,0,0.4,0.4,1.0,3.0,0.0,0.0,4.0,2.0,33.3,0.0,0.0,3.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,23.0,34.0,67.6,111.0,85.0,57.1,50.0,0.0,2.0,0.0,4.0,2.0,50.0,1.0,1.0,2.0,1.0,4.0,0,3.0,0.0,1.96,0.0,,31.6,0.66,0.0,0,2020-21,37.0
457,Conor Gallagher,ENG,MF,West Brom,ENG-Premier League,20.0,2000.0,30,2531,2,2,4,2,0,1.5,1.5,32.0,97.0,0.07,0.07,81.0,41.0,29.9,8.0,39.0,27.0,31.0,0.0,0,0.0,0,0.0,0,0.0,0.0,737.0,960.0,76.8,2989.0,85.7,83.2,55.5,20.0,75.0,12.0,56.0,55.0,54.5,25.0,32.0,27.0,11.0,62.0,2,29.0,24.1,1.03,0.07,0.29,37.9,1.64,0.07,0,2020-21,26.0
458,Conor Townsend,ENG,DF,West Brom,ENG-Premier League,27.0,1993.0,25,2234,0,2,2,0,0,1.1,1.1,37.0,113.0,0.0,0.08,44.0,28.0,61.2,15.0,23.0,36.0,55.0,2.0,0,0.0,0,0.0,0,0.0,0.0,883.0,1196.0,73.8,7163.0,86.3,77.5,43.1,23.0,82.0,26.0,98.0,27.0,40.7,16.0,37.0,22.0,4.0,33.0,0,11.0,36.4,0.44,0.0,0.0,55.3,1.85,0.16,0,2020-21,33.0
459,Dara O'Shea,IRL,DF,West Brom,ENG-Premier League,21.0,1999.0,28,2102,0,0,0,0,0,0.1,0.1,7.0,62.0,0.0,0.0,45.0,25.0,46.7,17.0,15.0,45.0,108.0,0.0,0,0.0,0,0.0,0,0.0,0.0,583.0,924.0,63.1,6392.0,77.0,72.6,42.0,5.0,76.0,4.0,143.0,9.0,55.6,4.0,7.0,9.0,0.0,10.0,0,3.0,0.0,0.13,0.0,,62.5,0.69,0.09,0,2020-21,27.0
460,Darnell Furlong,ENG,DF,West Brom,ENG-Premier League,24.0,1995.0,35,2932,1,3,4,1,0,2.0,2.0,44.0,78.0,0.03,0.09,45.0,27.0,47.7,16.0,23.0,49.0,90.0,0.0,0,0.0,0,0.0,0,0.0,0.0,682.0,1204.0,56.6,5175.0,76.9,56.7,33.6,16.0,63.0,18.0,130.0,24.0,41.7,14.0,44.0,23.0,3.0,40.0,1,26.0,19.2,0.8,0.04,0.2,57.1,1.04,0.09,0,2020-21,31.0
461,David Button,ENG,GK,West Brom,ENG-Premier League,31.0,1989.0,1,90,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,18.0,37.0,48.6,571.0,100.0,100.0,36.7,0.0,1.0,0.0,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,100.0,0.0,0.0,0,2020-21,37.0
462,Filip Krovinović,CRO,MF,West Brom,ENG-Premier League,24.0,1995.0,11,546,0,0,0,0,0,0.3,0.3,15.0,41.0,0.0,0.0,13.0,10.0,33.3,0.0,2.0,4.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,306.0,374.0,81.8,1527.0,86.9,86.0,69.4,5.0,44.0,8.0,6.0,9.0,88.9,1.0,15.0,11.0,0.0,12.0,0,8.0,25.0,1.32,0.0,0.0,41.2,3.29,0.0,0,2020-21,31.0
463,Grady Diangana,COD,"MF,FW",West Brom,ENG-Premier League,22.0,1998.0,20,1235,1,0,1,1,0,1.1,1.1,25.0,32.0,0.07,0.0,35.0,19.0,44.2,2.0,14.0,16.0,9.0,0.0,0,0.0,0,0.0,0,0.0,0.0,260.0,360.0,72.2,806.0,83.0,71.3,45.5,5.0,13.0,8.0,19.0,49.0,51.0,24.0,25.0,25.0,7.0,52.0,1,14.0,28.6,1.02,0.07,0.25,40.0,1.89,0.07,0,2020-21,28.0
464,Hal Robson-Kanu,WAL,FW,West Brom,ENG-Premier League,31.0,1989.0,19,561,2,0,2,2,0,1.2,1.2,8.0,11.0,0.32,0.0,2.0,1.0,0.0,0.0,2.0,2.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0.0,56.0,81.0,69.1,198.0,82.9,72.7,60.0,5.0,6.0,1.0,7.0,14.0,42.9,8.0,8.0,3.0,5.0,30.0,2,13.0,46.2,2.09,0.15,0.33,28.9,1.93,0.0,0,2020-21,37.0
465,Jake Livermore,ENG,MF,West Brom,ENG-Premier League,30.0,1989.0,18,1242,0,0,0,0,0,0.3,0.3,0.0,26.0,0.0,0.0,33.0,18.0,45.2,6.0,15.0,16.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0.0,273.0,388.0,70.4,1144.0,79.4,75.9,43.8,5.0,23.0,2.0,45.0,5.0,40.0,3.0,0.0,6.0,0.0,15.0,0,5.0,0.0,0.36,0.0,,41.4,0.65,0.07,0,2020-21,37.0
466,Kamil Grosicki,POL,"MF,FW",West Brom,ENG-Premier League,32.0,1988.0,3,148,0,1,1,0,0,0.1,0.1,7.0,4.0,0.0,0.61,2.0,1.0,25.0,0.0,1.0,2.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,30.0,45.0,66.7,110.0,77.8,80.0,22.2,3.0,3.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,2.0,0,3.0,0.0,1.82,0.0,,0.0,2.43,1.22,0,2020-21,38.0
467,Karlan Grant,ENG,"FW,MF",West Brom,ENG-Premier League,22.0,1997.0,21,1127,1,0,1,1,0,1.8,1.8,21.0,13.0,0.08,0.0,5.0,3.0,50.0,0.0,7.0,5.0,17.0,0.0,0,0.0,0,0.0,0,0.0,0.0,164.0,234.0,70.1,336.0,78.0,75.6,50.0,3.0,5.0,5.0,17.0,16.0,56.3,7.0,21.0,8.0,8.0,31.0,1,16.0,56.3,1.28,0.06,0.11,19.2,1.2,0.16,0,2020-21,29.0
468,Kieran Gibbs,ENG,DF,West Brom,ENG-Premier League,30.0,1989.0,10,809,0,0,0,0,0,0.1,0.1,11.0,19.0,0.0,0.0,15.0,11.0,80.0,6.0,2.0,16.0,30.0,1.0,0,0.0,0,0.0,0,0.0,0.0,222.0,313.0,70.9,1278.0,86.8,72.7,27.3,4.0,18.0,4.0,53.0,2.0,100.0,0.0,11.0,6.0,1.0,9.0,0,1.0,0.0,0.11,0.0,,36.0,0.56,0.11,0,2020-21,37.0
469,Kyle Bartley,ENG,DF,West Brom,ENG-Premier League,29.0,1991.0,30,2584,3,1,4,3,0,2.5,2.5,2.0,44.0,0.1,0.03,27.0,16.0,47.8,35.0,15.0,38.0,159.0,1.0,0,0.0,0,0.0,0,0.0,0.0,647.0,842.0,76.8,4688.0,83.8,83.7,48.9,7.0,47.0,4.0,266.0,4.0,100.0,0.0,2.0,3.0,0.0,9.0,3,14.0,35.7,0.49,0.21,0.6,65.2,0.49,0.07,0,2020-21,35.0
470,Kyle Edwards,ENG,"MF,FW",West Brom,ENG-Premier League,22.0,1998.0,5,118,0,0,0,0,0,0.1,0.1,5.0,3.0,0.0,0.0,3.0,2.0,,0.0,2.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,31.0,35.0,88.6,96.0,95.7,90.0,0.0,1.0,2.0,0.0,0.0,4.0,25.0,3.0,5.0,2.0,2.0,1.0,0,2.0,50.0,1.53,0.0,0.0,,1.55,0.0,0,2020-21,28.0
471,Lee Peltier,ENG,DF,West Brom,ENG-Premier League,33.0,1986.0,4,229,0,0,0,0,0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,4.0,100.0,1.0,0.0,1.0,11.0,0.0,0,0.0,0,0.0,0,0.0,0.0,49.0,80.0,61.3,231.0,89.3,62.5,23.1,1.0,5.0,2.0,16.0,1.0,100.0,0.0,0.0,2.0,0.0,3.0,0,0.0,,0.0,,,100.0,1.18,0.39,0,2020-21,40.0
472,Matheus Pereira,BRA,"MF,FW",West Brom,ENG-Premier League,24.0,1996.0,33,2577,11,6,17,7,4,7.3,4.2,79.0,115.0,0.38,0.21,26.0,15.0,22.2,0.0,18.0,29.0,16.0,0.0,0,0.0,0,0.0,0,0.0,0.0,790.0,1097.0,72.0,4136.0,86.9,70.8,46.6,59.0,63.0,42.0,27.0,74.0,54.1,34.0,79.0,44.0,20.0,74.0,11,61.0,37.7,2.13,0.11,0.3,28.3,4.12,0.35,0,2020-21,30.0
473,Matt Phillips,SCO,MF,West Brom,ENG-Premier League,29.0,1991.0,33,1828,2,1,3,2,0,2.8,2.8,47.0,51.0,0.1,0.05,15.0,8.0,30.4,4.0,28.0,10.0,32.0,1.0,0,0.0,0,0.0,0,0.0,0.0,384.0,563.0,68.2,1999.0,79.8,72.3,45.6,26.0,26.0,21.0,45.0,56.0,42.9,32.0,47.0,33.0,11.0,52.0,2,22.0,45.5,1.08,0.09,0.2,30.8,2.26,0.1,0,2020-21,35.0
474,Mbaye Diagne,SEN,FW,West Brom,ENG-Premier League,28.0,1991.0,16,1189,3,2,5,3,0,6.6,6.6,4.0,12.0,0.23,0.15,4.0,3.0,25.0,1.0,1.0,1.0,16.0,0.0,0,0.0,0,0.0,0,0.0,0.0,149.0,241.0,61.8,382.0,74.8,42.1,66.7,9.0,10.0,3.0,20.0,16.0,62.5,6.0,4.0,2.0,4.0,26.0,3,25.0,36.0,1.89,0.12,0.33,36.4,1.67,0.38,0,2020-21,35.0
475,Okay Yokuşlu,TUR,MF,West Brom,ENG-Premier League,26.0,1994.0,16,1317,0,1,1,0,0,0.9,0.9,5.0,54.0,0.0,0.07,38.0,25.0,48.6,3.0,12.0,35.0,33.0,1.0,0,0.0,0,0.0,0,0.0,0.0,439.0,536.0,81.9,2492.0,86.4,85.3,78.4,6.0,39.0,2.0,57.0,25.0,76.0,6.0,5.0,5.0,1.0,23.0,0,12.0,0.0,0.82,0.0,,60.3,0.96,0.21,0,2020-21,32.0
476,Rekeem Harper,ENG,MF,West Brom,ENG-Premier League,20.0,2000.0,2,32,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,14.0,17.0,82.4,41.0,87.5,100.0,33.3,0.0,1.0,0.0,0.0,2.0,100.0,0.0,0.0,1.0,0.0,2.0,0,1.0,100.0,2.81,0.0,0.0,100.0,0.0,0.0,0,2020-21,26.0
477,Robert Snodgrass,SCO,"MF,FW",West Brom,ENG-Premier League,32.0,1987.0,8,526,0,0,0,0,0,0.2,0.2,6.0,14.0,0.0,0.0,17.0,12.0,62.5,2.0,9.0,1.0,12.0,0.0,0,0.0,0,0.0,0,0.0,0.0,107.0,141.0,75.9,503.0,84.8,68.4,77.8,3.0,11.0,3.0,18.0,8.0,50.0,4.0,6.0,1.0,3.0,8.0,0,4.0,25.0,0.68,0.0,0.0,40.9,0.86,0.17,0,2020-21,39.0
478,Romaine Sawyers,SKN,MF,West Brom,ENG-Premier League,28.0,1991.0,19,1487,0,0,0,0,0,0.1,0.1,11.0,67.0,0.0,0.0,30.0,18.0,32.6,4.0,16.0,18.0,12.0,3.0,0,0.0,0,0.0,0,0.0,0.0,616.0,729.0,84.5,3057.0,90.0,89.1,67.9,6.0,58.0,4.0,29.0,21.0,38.1,13.0,11.0,9.0,0.0,14.0,0,4.0,0.0,0.24,0.0,,72.2,1.15,0.12,0,2020-21,35.0
479,Sam Field,ENG,MF,West Brom,ENG-Premier League,22.0,1998.0,3,62,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,,1.0,3.0,2.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,15.0,25.0,60.0,52.0,71.4,50.0,50.0,0.0,1.0,0.0,4.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,0,0.0,,0.0,,,60.0,0.0,0.0,0,2020-21,28.0
480,Sam Johnstone,ENG,GK,West Brom,ENG-Premier League,27.0,1993.0,37,3330,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,,0.0,0.0,2.0,15.0,2.0,0,0.0,0,0.0,0,0.0,0.0,655.0,1297.0,50.5,19644.0,98.1,96.4,38.2,1.0,22.0,0.0,1106.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,83.3,0.14,0.03,0,2020-21,33.0
481,Semi Ajayi,NGA,DF,West Brom,ENG-Premier League,26.0,1993.0,33,2780,2,0,2,2,0,1.9,1.9,13.0,73.0,0.06,0.0,40.0,14.0,56.1,32.0,19.0,42.0,122.0,2.0,0,0.0,0,0.0,0,0.0,0.0,719.0,999.0,72.0,6401.0,83.5,81.3,40.4,7.0,68.0,4.0,223.0,18.0,55.6,8.0,13.0,10.0,2.0,24.0,2,13.0,30.8,0.42,0.15,0.5,57.8,0.45,0.06,0,2020-21,33.0
482,Aaron Cresswell,ENG,DF,West Ham,ENG-Premier League,30.0,1989.0,36,3170,0,8,8,0,0,1.0,1.0,35.0,162.0,0.0,0.23,32.0,13.0,56.3,14.0,15.0,32.0,79.0,2.0,0,0.0,0,0.0,0,0.0,0.0,1586.0,2141.0,74.1,13845.0,89.0,80.3,46.2,58.0,174.0,26.0,169.0,10.0,40.0,6.0,35.0,31.0,0.0,13.0,0,19.0,21.1,0.54,0.0,0.0,54.7,2.92,0.4,0,2020-21,37.0
483,Andriy Yarmolenko,UKR,"FW,MF",West Ham,ENG-Premier League,30.0,1989.0,15,375,0,1,1,0,0,0.3,0.3,22.0,17.0,0.0,0.24,5.0,4.0,25.0,0.0,1.0,1.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,117.0,152.0,77.0,429.0,88.6,72.5,60.0,5.0,11.0,6.0,4.0,12.0,50.0,6.0,22.0,12.0,5.0,12.0,0,7.0,28.6,1.68,0.0,0.0,66.7,3.36,0.48,0,2020-21,37.0
484,Angelo Ogbonna,ITA,DF,West Ham,ENG-Premier League,32.0,1988.0,28,2492,3,0,3,3,0,1.7,1.7,7.0,36.0,0.11,0.0,26.0,13.0,52.9,11.0,14.0,30.0,119.0,0.0,0,0.0,0,0.0,0,0.0,0.0,830.0,1022.0,81.2,5523.0,88.6,88.4,53.4,4.0,27.0,0.0,184.0,4.0,75.0,1.0,7.0,4.0,1.0,4.0,3,13.0,30.8,0.47,0.23,0.75,57.8,0.43,0.04,0,2020-21,38.0
485,Arthur Masuaku,COD,"DF,MF",West Ham,ENG-Premier League,26.0,1993.0,12,1006,0,2,2,0,0,0.5,0.5,45.0,43.0,0.0,0.18,20.0,12.0,32.4,0.0,12.0,8.0,28.0,2.0,0,0.0,0,0.0,0,0.0,0.0,443.0,566.0,78.3,2098.0,87.8,78.6,60.4,11.0,34.0,11.0,37.0,44.0,65.9,15.0,45.0,29.0,4.0,14.0,0,6.0,33.3,0.54,0.0,0.0,36.4,2.95,0.36,0,2020-21,33.0
486,Ben Johnson,ENG,"DF,FW",West Ham,ENG-Premier League,20.0,2000.0,14,523,1,0,1,1,0,0.4,0.4,11.0,20.0,0.17,0.0,11.0,5.0,77.8,1.0,4.0,11.0,9.0,0.0,0,0.0,0,0.0,0,0.0,0.0,157.0,227.0,69.2,1029.0,84.3,68.1,42.4,4.0,17.0,3.0,15.0,6.0,66.7,2.0,11.0,12.0,0.0,4.0,1,3.0,33.3,0.52,0.33,1.0,46.2,1.2,0.0,0,2020-21,26.0
487,Craig Dawson,ENG,DF,West Ham,ENG-Premier League,30.0,1990.0,22,1925,3,0,3,3,0,1.9,1.9,2.0,39.0,0.14,0.0,11.0,8.0,41.7,22.0,4.0,32.0,88.0,3.0,0,0.0,0,0.0,0,0.0,0.0,611.0,767.0,79.7,4408.0,88.6,91.3,51.9,2.0,37.0,0.0,164.0,0.0,,0.0,2.0,3.0,0.0,5.0,3,16.0,31.3,0.75,0.19,0.6,69.1,0.33,0.0,0,2020-21,36.0
488,Darren Randolph,IRL,GK,West Ham,ENG-Premier League,33.0,1987.0,3,270,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,36.0,66.0,54.5,987.0,100.0,100.0,34.8,0.0,1.0,0.0,62.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,100.0,0.0,0.0,0,2020-21,39.0
489,Declan Rice,ENG,MF,West Ham,ENG-Premier League,21.0,1999.0,32,2879,2,1,3,1,1,3.2,1.6,74.0,169.0,0.06,0.03,59.0,35.0,41.2,11.0,28.0,59.0,41.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1352.0,1561.0,86.6,6640.0,90.9,91.1,72.3,22.0,125.0,18.0,82.0,34.0,85.3,5.0,74.0,58.0,8.0,34.0,2,25.0,28.0,0.78,0.04,0.14,58.9,1.84,0.19,0,2020-21,27.0
490,Fabián Balbuena,PAR,DF,West Ham,ENG-Premier League,28.0,1991.0,14,1198,1,0,1,1,0,0.7,0.7,3.0,30.0,0.08,0.0,24.0,12.0,60.9,6.0,17.0,25.0,63.0,0.0,0,0.0,0,0.0,0,0.0,0.0,362.0,488.0,74.2,3294.0,82.7,88.4,46.2,0.0,30.0,1.0,93.0,2.0,50.0,1.0,3.0,1.0,0.0,3.0,1,8.0,25.0,0.6,0.13,0.5,55.3,0.15,0.0,0,2020-21,35.0
491,Felipe Anderson,BRA,"FW,MF",West Ham,ENG-Premier League,27.0,1993.0,2,3,0,0,0,0,0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,3.0,5.0,60.0,23.0,50.0,66.7,,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0,0.0,,0.0,,,,0.0,0.0,0,2020-21,33.0
492,Issa Diop,FRA,DF,West Ham,ENG-Premier League,23.0,1997.0,18,1381,2,0,2,2,0,0.5,0.5,4.0,30.0,0.13,0.0,20.0,14.0,38.9,22.0,10.0,22.0,59.0,0.0,0,0.0,0,0.0,0,0.0,0.0,480.0,585.0,82.1,3192.0,84.9,91.5,50.0,1.0,22.0,0.0,106.0,5.0,60.0,2.0,4.0,0.0,0.0,6.0,2,3.0,66.7,0.2,0.67,1.0,57.1,0.26,0.07,0,2020-21,29.0
493,Jarrod Bowen,ENG,"FW,MF",West Ham,ENG-Premier League,23.0,1996.0,38,2562,8,5,13,8,0,7.1,7.1,83.0,44.0,0.28,0.18,26.0,15.0,34.5,1.0,18.0,22.0,10.0,0.0,0,0.0,0,0.0,0,0.0,0.0,493.0,752.0,65.6,1874.0,78.7,71.7,49.2,29.0,22.0,21.0,12.0,67.0,53.7,31.0,83.0,44.0,40.0,63.0,8,55.0,29.1,1.93,0.15,0.5,31.1,2.78,0.42,0,2020-21,30.0
494,Jesse Lingard,ENG,"MF,FW",West Ham,ENG-Premier League,27.0,1992.0,16,1421,9,4,13,8,1,4.5,2.8,59.0,75.0,0.57,0.25,12.0,6.0,35.7,1.0,6.0,4.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,546.0,686.0,79.6,1895.0,88.6,81.3,55.0,18.0,55.0,23.0,4.0,43.0,41.9,25.0,59.0,48.0,20.0,28.0,9,40.0,50.0,2.53,0.2,0.4,0.0,3.99,0.76,0,2020-21,34.0
495,Manuel Lanzini,ARG,"MF,FW",West Ham,ENG-Premier League,27.0,1993.0,17,566,1,1,2,1,0,1.0,1.0,7.0,28.0,0.16,0.16,9.0,2.0,30.0,0.0,9.0,7.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0.0,338.0,375.0,90.1,1253.0,94.0,93.2,73.7,11.0,27.0,2.0,9.0,13.0,46.2,7.0,7.0,14.0,2.0,14.0,1,12.0,25.0,1.91,0.08,0.33,20.0,3.5,0.48,0,2020-21,33.0
496,Mark Noble,ENG,MF,West Ham,ENG-Premier League,33.0,1987.0,21,712,0,0,0,0,0,0.0,0.0,11.0,25.0,0.0,0.0,8.0,4.0,28.6,3.0,4.0,13.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,388.0,442.0,87.8,1799.0,91.0,91.4,78.8,5.0,41.0,5.0,8.0,2.0,100.0,0.0,11.0,6.0,2.0,5.0,0,1.0,0.0,0.13,0.0,,60.0,1.64,0.0,0,2020-21,39.0
497,Michail Antonio,JAM,FW,West Ham,ENG-Premier League,30.0,1990.0,26,1974,10,5,15,10,0,12.9,12.9,59.0,36.0,0.46,0.23,7.0,4.0,14.3,3.0,17.0,7.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0.0,316.0,494.0,64.0,796.0,72.2,63.9,60.0,27.0,24.0,13.0,11.0,87.0,49.4,44.0,59.0,31.0,25.0,78.0,10,63.0,34.9,2.87,0.16,0.45,44.7,3.47,0.5,0,2020-21,36.0
498,Pablo Fornals,ESP,"FW,MF",West Ham,ENG-Premier League,24.0,1996.0,33,2572,5,4,9,5,0,6.0,6.0,59.0,134.0,0.17,0.14,44.0,26.0,15.1,1.0,42.0,36.0,9.0,0.0,0,0.0,0,0.0,0,0.0,0.0,853.0,1118.0,76.3,3756.0,86.5,77.9,52.3,31.0,84.0,30.0,22.0,60.0,48.3,31.0,59.0,41.0,11.0,37.0,5,50.0,30.0,1.75,0.1,0.33,37.7,2.84,0.39,0,2020-21,30.0
499,Robert Snodgrass,SCO,"FW,MF",West Ham,ENG-Premier League,32.0,1987.0,3,5,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,4.0,4.0,100.0,15.0,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,,36.0,18.0,0,2020-21,39.0
500,Ryan Fredericks,ENG,"DF,FW",West Ham,ENG-Premier League,27.0,1992.0,14,569,1,1,2,1,0,0.3,0.3,11.0,20.0,0.16,0.16,9.0,5.0,42.9,2.0,4.0,11.0,20.0,0.0,0,0.0,0,0.0,0,0.0,0.0,205.0,282.0,72.7,1080.0,87.1,71.3,30.4,12.0,17.0,10.0,33.0,7.0,42.9,4.0,11.0,8.0,2.0,3.0,1,4.0,50.0,0.63,0.25,0.5,31.6,3.32,0.0,0,2020-21,34.0
501,Saïd Benrahma,ALG,"FW,MF",West Ham,ENG-Premier League,24.0,1995.0,30,1391,1,6,7,1,0,2.6,2.6,63.0,60.0,0.06,0.39,24.0,15.0,28.6,0.0,10.0,8.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,411.0,536.0,76.7,1648.0,90.0,74.5,37.0,27.0,43.0,20.0,13.0,80.0,52.5,38.0,63.0,35.0,16.0,48.0,1,35.0,34.3,2.26,0.03,0.08,13.3,4.14,0.65,0,2020-21,31.0
502,Sébastien Haller,CIV,FW,West Ham,ENG-Premier League,26.0,1994.0,16,937,3,0,3,3,0,2.9,2.9,4.0,19.0,0.29,0.0,14.0,9.0,20.0,1.0,6.0,5.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0.0,158.0,248.0,63.7,509.0,72.5,61.1,69.6,10.0,15.0,5.0,13.0,13.0,69.2,4.0,4.0,5.0,3.0,41.0,3,25.0,44.0,2.4,0.12,0.27,49.3,1.54,0.0,0,2020-21,32.0
503,Tomáš Souček,CZE,MF,West Ham,ENG-Premier League,25.0,1995.0,38,3419,10,1,11,10,0,8.4,8.4,28.0,165.0,0.26,0.03,78.0,41.0,36.4,18.0,25.0,62.0,107.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1218.0,1623.0,75.0,5713.0,75.7,77.2,80.1,18.0,127.0,7.0,157.0,29.0,55.2,13.0,28.0,34.0,4.0,42.0,10,64.0,35.9,1.68,0.16,0.43,58.7,1.53,0.21,0,2020-21,31.0
